Bosnian pine,Pinaceae
Bostock's minerslettuce,Portulacaceae
Boston ivy,Vitaceae
Boston swordfern,Dryopteridaceae
boswellia,Burseraceae
bothriospermum,Boraginaceae
boton de oro,Asteraceae
Botta's clarkia,Onagraceae
bottle gentian,Gentianaceae
bottle gourd,Cucurbitaceae
bottlebrush,Myrtaceae
bottlebrush buckeye,Hippocastanaceae
bottlebrush bulrush,Cyperaceae
bottlebrush sedge,Cyperaceae
bottlebrush teatree,Myrtaceae
bottlebrush threeawn,Poaceae
bottle-palm,Liliaceae
bottomland aster,Asteraceae
bottomland dewberry,Rosaceae
bottomland post oak,Fagaceae
bouchea,Verbenaceae
bouchetia,Solanaceae
bougainvillea,Nyctaginaceae
Boulder Mountain cinquefoil,Rosaceae
bouncingbet,Caryophyllaceae
Boundary Peak rockcress,Brassicaceae
bountiful hawthorn,Rosaceae
bouquet aster,Asteraceae
bouquet false buttonweed,Rubiaceae
bouquet mudplantain,Pontederiaceae
Bourbon rose,Rosaceae
Bourgeau's nutrush,Cyperaceae
Bourgeau's pepperweed,Brassicaceae
Bourgov's milkvetch,Fabaceae
Bouteille's fellhanera lichen,Pilocarpaceae
bouvardia,Rubiaceae
bower wattle,Fabaceae
bowl lichen,Pannariaceae
bowlesia,Apiaceae
bowltube iris,Iridaceae
Bowman's root,Rosaceae
bowstring hemp,Agavaceae
box bedstraw,Rubiaceae
box honeysuckle,Caprifoliaceae
box huckleberry,Ericaceae
box knotweed,Polygonaceae
box pussytoes,Asteraceae
boxelder,Aceraceae
boxfruit alani,Rutaceae
boxleaf,Malpighiaceae
boxleaf stopper,Myrtaceae
boxthorn fiddlewood,Verbenaceae
boxwood,Buxaceae
Boyce Thompson hedgehog cactus,Cactaceae
Boyden Cave gilia,Polemoniaceae
Boyd's maiden fern,Thelypteridaceae
Boykin's clusterpea,Fabaceae
Boykin's lobelia,Campanulaceae
Boykin's milkwort,Polygalaceae
Boynton sand post oak,Fagaceae
Boynton's dewberry,Rosaceae
braceletwood,Theophrastaceae
Brace's aster,Asteraceae
brachelyma moss,Fontinalaceae
brachychiton,Sterculiaceae
brachydontium moss,Seligeriaceae
brachymenium moss,Bryaceae
brachythecium moss,Brachytheciaceae
brackenfern,Dennstaedtiaceae
Brackenridge's rosemallow,Malvaceae
bracketplant,Liliaceae
bract gumweed,Asteraceae
bract milkweed,Asclepiadaceae
bract saxifrage,Saxifragaceae
bracted alumroot,Saxifragaceae
bracted arrowwood,Caprifoliaceae
bracted bedstraw,Rubiaceae
bracted blazing star,Asteraceae
bracted colicroot,Liliaceae
bracted fanpetals,Malvaceae
bracted jewelflower,Brassicaceae
bracted lousewort,Scrophulariaceae
bracted nutrush,Cyperaceae
bracted passionflower,Passifloraceae
bracted phyllostegia,Lamiaceae
bracted popcornflower,Boraginaceae
bracted strawflower,Asteraceae
bracted sulphur lichen,Teloschistaceae
bractless blazingstar,Loasaceae
bractless hedgehyssop,Scrophulariaceae
bractscale,Chenopodiaceae
bractspike,Acanthaceae
Bradley's spleenwort,Aspleniaceae
Bradshaw's desertparsley,Apiaceae
Brady's pincushion cactus,Cactaceae
Brainerd's hawthorn,Rosaceae
Brainerd's sedge,Cyperaceae
brake fern,Pteridaceae
bramble acacia,Fabaceae
bramblefern,Dennstaedtiaceae
bran lichen,Parmeliaceae
branched blackberry,Rosaceae
branched blazing star,Asteraceae
branched bur-reed,Sparganiaceae
branched centaury,Gentianaceae
branched cinquefoil,Rosaceae
branched draba,Brassicaceae
branched false goldenweed,Asteraceae
branched fenugreek,Fabaceae
branched foldwing,Acanthaceae
branched hedgehyssop,Scrophulariaceae
branched Indian clover,Fabaceae
branched lagophylla,Asteraceae
branched noseburn,Euphorbiaceae
branched pencil cholla,Cactaceae
branched porterweed,Verbenaceae
branched scouringrush,Equisetaceae
branched tearthumb,Polygonaceae
branching phacelia,Hydrophyllaceae
Brandegee's buckwheat,Polygonaceae
Brandegee's buttercup,Ranunculaceae
Brandegee's cirriphyllum moss,Brachytheciaceae
Brandegee's clarkia,Onagraceae
Brandegee's clover,Fabaceae
Brandegee's desertparsley,Apiaceae
Brandegee's four-nerve daisy,Asteraceae
Brandegee's fumewort,Fumariaceae
Brandegee's Jacob's-ladder,Polemoniaceae
Brandegee's milkvetch,Fabaceae
Brandegee's onion,Liliaceae
Brandegee's penstemon,Scrophulariaceae
Brandegee's springbeauty,Portulacaceae
Brandegee's tansyaster,Asteraceae
Brandegee's woollystar,Polemoniaceae
Brand's phacelia,Hydrophyllaceae
Brant's oak,Fagaceae
brasenia,Cabombaceae
brasiletto,Fabaceae
brassavola,Orchidaceae
brassia,Orchidaceae
Bratt's orange lichen,Teloschistaceae
braunia moss,Hedwigiaceae
Braun's erigeron,Asteraceae
Braun's festulolium,Poaceae
Braun's hollyfern,Dryopteridaceae
Braun's spikemoss,Selaginellaceae
Braunton's milkvetch,Fabaceae
Brazilian bayhops,Convolvulaceae
Brazilian begonia,Begoniaceae
Brazilian bluewood,Rhamnaceae
Brazilian bristlegrass,Poaceae
Brazilian cat's ear,Asteraceae
Brazilian copperlily,Liliaceae
Brazilian dwarf morning-glory,Convolvulaceae
Brazilian firetree,Fabaceae
Brazilian glorytree,Melastomataceae
Brazilian gloxinia,Gesneriaceae
Brazilian jackbean,Fabaceae
Brazilian joyweed,Amaranthaceae
Brazilian morning-glory,Convolvulaceae
Brazilian nightshade,Solanaceae
Brazilian peperomia,Piperaceae
Brazilian peppertree,Anacardiaceae
Brazilian pricklypear,Cactaceae
Brazilian red-cloak,Acanthaceae
Brazilian rosemallow,Malvaceae
Brazilian satintail,Poaceae
Brazilian vervain,Verbenaceae
Brazilian water hyacinth,Pontederiaceae
Brazilian watergrass,Poaceae
Brazilian waterhyssop,Scrophulariaceae
Brazilian watermeal,Lemnaceae
Brazilian waterweed,Hydrocharitaceae
Brazilian wild petunia,Acanthaceae
Brazilian-plume,Acanthaceae
brazilnut,Lecythidaceae
Brazilwood,Fabaceae
Brazos hawthorn,Rosaceae
Brazos milkvetch,Fabaceae
Brazos River yucca,Agavaceae
Brazos rockcress,Brassicaceae
brazosmint,Lamiaceae
brazos-mint,Lamiaceae
bread and cheese,Sapindaceae
breadfruit,Moraceae
breadnut,Moraceae
breakbill,Sapotaceae
Brenda's yellow cryptantha,Boraginaceae
bretonica peluda,Sterculiaceae
bretonica prieta,Sterculiaceae
Breutel's notothylas,Notothyladaceae
Brewer spruce,Pinaceae
Brewer's angelica,Apiaceae
Brewer's aster,Asteraceae
Brewer's bittercress,Brassicaceae
Brewer's cliffbrake,Pteridaceae
Brewer's dwarf-flax,Linaceae
Brewer's erigeron,Asteraceae
Brewer's fleabane,Asteraceae
Brewer's jewelflower,Brassicaceae
Brewer's lupine,Fabaceae
Brewer's milkvetch,Fabaceae
Brewer's miterwort,Saxifragaceae
Brewer's monardella,Lamiaceae
Brewer's monkeyflower,Scrophulariaceae
Brewer's navarretia,Polemoniaceae
Brewer's phacelia,Hydrophyllaceae
Brewer's ragwort,Asteraceae
Brewer's redmaids,Portulacaceae
Brewer's rockcress,Brassicaceae
Brewer's rush,Juncaceae
Brewer's sedge,Cyperaceae
Brewer's snapdragon,Scrophulariaceae
Brewer's willow,Salicaceae
Brewster County barometerbush,Scrophulariaceae
breynia,Euphorbiaceae
briar root,Ericaceae
brickellbush,Asteraceae
brickellbush aster,Asteraceae
brickellbush goldenweed,Asteraceae
bridal bouquet,Convolvulaceae
bridal broom,Fabaceae
bridalveil,Commelinaceae
bridalwreath spirea,Rosaceae
bride's bonnet,Liliaceae
bride's feathers,Rosaceae
Bridge penstemon,Scrophulariaceae
Bridger Mountain alumroot,Saxifragaceae
Bridges' brodiaea,Liliaceae
Bridges' catchfly,Caryophyllaceae
Bridges' cliffbrake,Pteridaceae
Bridges' gilia,Polemoniaceae
Bridges' pincushionplant,Polemoniaceae
bridgotree,Oleaceae
bridle buckwheat,Polygonaceae
brigalow grass,Poaceae
brigantiaea lichen,Brigantiaceae
brighamia,Campanulaceae
bright copper homalothecium moss,Brachytheciaceae
bright green dudleya,Crassulaceae
bright green spikerush,Cyperaceae
brightblue speedwell,Scrophulariaceae
brighteyes,Asteraceae
brightgreen spleenwort,Aspleniaceae
brightwhite,Asteraceae
brilliant campion,Caryophyllaceae
brilliant red dung moss,Splachnaceae
brisselet,Erythroxylaceae
bristle bent,Poaceae
bristle berry,Rosaceae
bristle fern,Hymenophyllaceae
bristle flax,Linaceae
bristle nailwort,Caryophyllaceae
bristlecone cryptantha,Boraginaceae
bristlecone fir,Pinaceae
bristlecone pine,Pinaceae
bristlecup sandmat,Euphorbiaceae
bristleflower collomia,Polemoniaceae
bristlefruit hedgeparsley,Apiaceae
bristlegrass,Poaceae
bristlehead,Asteraceae
bristleleaf bulrush,Cyperaceae
bristleleaf chaffhead,Asteraceae
bristleleaf lovegrass,Poaceae
bristleleaf pricklyleaf,Asteraceae
bristleleaf sedge,Cyperaceae
bristlemallow,Malvaceae
bristleseed sandspurry,Caryophyllaceae
bristletips,Melastomataceae
bristleweed,Asteraceae
bristly bedstraw,Rubiaceae
bristly buttercup,Ranunculaceae
bristly cryptantha,Boraginaceae
bristly dewberry,Rosaceae
bristly dogstail grass,Poaceae
bristly fiddleneck,Boraginaceae
bristly flatsedge,Cyperaceae
bristly gentian,Gentianaceae
bristly greenbrier,Smilacaceae
bristly hawkbit,Asteraceae
bristly hawksbeard,Asteraceae
bristly jewelflower,Brassicaceae
bristly linanthus,Polemoniaceae
bristly locust,Fabaceae
bristly lovegrass,Poaceae
bristly Matilija poppy,Papaveraceae
bristly mousetail,Ranunculaceae
bristly nama,Hydrophyllaceae
bristly Nootka rose,Rosaceae
bristly Oswego blackberry,Rosaceae
bristly oxtongue,Asteraceae
bristly sarsaparilla,Araliaceae
bristly scaleseed,Apiaceae
bristly speargrass,Poaceae
bristly stickseed,Boraginaceae
bristly stingingbush,Malpighiaceae
bristly wolfstail,Poaceae
bristlyleaf rockcress,Brassicaceae
bristlystalked sedge,Cyperaceae
bristlystem checkerbloom,Malvaceae
British alkaligrass,Poaceae
British Columbia wildginger,Aristolochiaceae
British felt lichen,Peltigeraceae
British timothy,Poaceae
British yellowhead,Asteraceae
brittle bladderfern,Dryopteridaceae
brittle lichen,Parmeliaceae
brittle pricklypear,Cactaceae
brittle sandwort,Caryophyllaceae
brittle spineflower,Polygonaceae
brittle waternymph,Najadaceae
brittlebush,Asteraceae
brittled gum,Myrtaceae
brittleleaf,Ericaceae
brittleleaf manzanita,Ericaceae
brittlescale,Chenopodiaceae
brittlestem,Scrophulariaceae
brittlestem hempnettle,Lamiaceae
Britton's beargrass,Liliaceae
Britton's centaury,Gentianaceae
Britton's dry rock moss,Grimmiaceae
Britton's maiden fern,Thelypteridaceae
Britton's phlox,Polemoniaceae
Britton's sedge,Cyperaceae
Britton's shadow witch,Orchidaceae
Britton's skullcap,Lamiaceae
Britton's spikerush,Cyperaceae
Britton's wild petunia,Acanthaceae
broad beechfern,Thelypteridaceae
broad fleabane,Asteraceae
broad halberd fern,Dryopteridaceae
broad looseflower sedge,Cyperaceae
broad stalkgrass,Poaceae
broadbeaked mustard,Brassicaceae
broadbeard beardtongue,Scrophulariaceae
broadfruit bur-reed,Sparganiaceae
broadfruit combseed,Boraginaceae
broadfruit horned beaksedge,Cyperaceae
broadfruit mariposa lily,Liliaceae
broadkeel milkvetch,Fabaceae
broadleaf aiea,Solanaceae
broadleaf arnica,Asteraceae
broadleaf arrowhead,Alismataceae
broadleaf bamboo,Poaceae
broadleaf Barbara's buttons,Asteraceae
broadleaf beardtongue,Scrophulariaceae
broadleaf bluebells,Boraginaceae
broadleaf bluegrass,Poaceae
broadleaf caper,Capparaceae
broadleaf carpetgrass,Poaceae
broadleaf cattail,Typhaceae
broadleaf cottonrose,Asteraceae
broadleaf enchanter's nightshade,Onagraceae
broadleaf false buttonweed,Rubiaceae
broadleaf false carrot,Apiaceae
broadleaf forget-me-not,Boraginaceae
broadleaf four o'clock,Nyctaginaceae
broadleaf gilia,Polemoniaceae
broad-leaf gilia,Polemoniaceae
broadleaf glandweed,Scrophulariaceae
broadleaf groundcherry,Solanaceae
broadleaf hawthorn,Rosaceae
broadleaf helleborine,Orchidaceae
broadleaf ironweed,Asteraceae
broadleaf knotweed,Polygonaceae
broadleaf lancepod,Fabaceae
broadleaf lupine,Fabaceae
broadleaf maiden fern,Thelypteridaceae
broadleaf maidenhair,Pteridaceae
broadleaf milkvetch,Fabaceae
broadleaf milkweed,Asclepiadaceae
broadleaf monkeyflower,Scrophulariaceae
broad-leaf mullein,Scrophulariaceae
broadleaf noddingcaps,Orchidaceae
broadleaf panicum,Poaceae
broadleaf papala,Amaranthaceae
broadleaf peppermint gum,Myrtaceae
broadleaf pondweed,Potamogetonaceae
broadleaf rice,Poaceae
broadleaf rosette grass,Poaceae
broadleaf rush,Juncaceae
broadleaf sedge,Cyperaceae
broadleaf signalgrass,Poaceae
broadleaf Solomon's seal,Liliaceae
broadleaf speedwell,Scrophulariaceae
broadleaf spurge,Euphorbiaceae
broadleaf starflower,Primulaceae
broadleaf stonecrop,Crassulaceae
broad-leaf sweetleaf,Symplocaceae
broadleaf tickseed,Asteraceae
broadleaf tonguefern,Dryopteridaceae
broadleaf wild leek,Liliaceae
broadleaf woodsorrel,Oxalidaceae
broad-leaf yellow loosestrife,Primulaceae
broadleaved lavender,Lamiaceae
broadleaved pepperweed,Brassicaceae
broadlipped twayblade,Orchidaceae
broadlobe phacelia,Hydrophyllaceae
broadnineleaf biscuitroot,Apiaceae
broadpetal gentian,Gentianaceae
broadpod draba,Brassicaceae
broadpod jewelflower,Brassicaceae
broadpod nicker,Fabaceae
broadscale sedge,Cyperaceae
broadsepal saxifrage,Saxifragaceae
broadsepal yellowhood,Fabaceae
broadsheath desertparsley,Apiaceae
broadstemmed onion,Liliaceae
broadtooth hedgenettle,Lamiaceae
broadtooth lady's mantle,Rosaceae
broadtooth monkeyflower,Scrophulariaceae
broadvein sedge,Cyperaceae
broadwing sedge,Cyperaceae
broccoli,Brassicaceae
brodiaea,Liliaceae
brodoa lichen,Parmeliaceae
brome,Poaceae
brome fescue,Poaceae
bromelia,Bromeliaceae
brome-like sedge,Cyperaceae
brook cinquefoil,Rosaceae
brook crowngrass,Poaceae
brook saxifrage,Saxifragaceae
brook wakerobin,Liliaceae
brookfoam,Saxifragaceae
Brooks' alsophila,Cyatheaceae
brookweed,Primulaceae
broom,Fabaceae
broom bamboo,Poaceae
broom brome,Poaceae
broom crowberry,Empetraceae
broom cupflower,Solanaceae
broom dalea,Fabaceae
broom honeymyrtle,Myrtaceae
broom milkwort,Polygalaceae
broom sedge,Cyperaceae
broom silverbush,Euphorbiaceae
broom snakeweed,Asteraceae
broom teatree,Myrtaceae
broom wattle,Fabaceae
broombush false willow,Asteraceae
broomcorn millet,Poaceae
broomleaf toadflax,Scrophulariaceae
broom-like ragwort,Asteraceae
broomrape,Orobanchaceae
broomsage,Asteraceae
broomsedge bluestem,Poaceae
broomstick,Meliaceae
broomweed,Asteraceae
broomwort,Scrophulariaceae
brosimum,Moraceae
brothera moss,Dicranaceae
brotherella moss,Sematophyllaceae
Brouard's dotted lichen,Bacidiaceae
Brouard's rim lichen,Lecanoraceae
Brouard's rinodina lichen,Physciaceae
broughtonia,Orchidaceae
broussaisia,Hydrangeaceae
broussonetia,Moraceae
browallia,Solanaceae
brown barrel,Myrtaceae
brown beaksedge,Cyperaceae
brown bentgrass,Poaceae
brown dogwood,Cornaceae
brown flatsedge,Cyperaceae
brown fritillary,Liliaceae
brown Indianhemp,Malvaceae
brown mallet,Myrtaceae
brown moor clover,Fabaceae
brown nicker,Fabaceae
brown sedge,Cyperaceae
brown stringybark,Myrtaceae
brown widelip orchid,Orchidaceae
brownbeard rice,Poaceae
Browne's blechum,Acanthaceae
Browne's dock,Polygonaceae
Browne's savory,Lamiaceae
Browne's wild coffee,Rubiaceae
browneyed Susan,Asteraceae
browneyes,Onagraceae
brown-flower butterfly orchid,Orchidaceae
brownfoot,Asteraceae
brownfruit rush,Juncaceae
brownhair lacefern,Dryopteridaceae
brownhair snoutbean,Fabaceae
brownhead rush,Juncaceae
brownies,Scrophulariaceae
brownish beaksedge,Cyperaceae
brownish sedge,Cyperaceae
brownmargin buckwheat,Polygonaceae
brownplume wirelettuce,Asteraceae
brownray knapweed,Asteraceae
Brown's amaranth,Amaranthaceae
Brown's Indian rosewood,Fabaceae
Brown's pea,Fabaceae
Brown's peony,Paeoniaceae
Brown's tetrodontium moss,Tetraphidaceae
Brown's waterleaf,Hydrophyllaceae
Brown's yellowtops,Asteraceae
brownseed paspalum,Poaceae
brownspine hedgehog cactus,Cactaceae
brownspined pricklypear,Cactaceae
brownstem spleenwort,Aspleniaceae
browntop,Poaceae
browntop signalgrass,Poaceae
brownturbans,Asteraceae
brown-woolly fig,Moraceae
browse milkvetch,Fabaceae
bruchia moss,Bruchiaceae
brugmansia,Solanaceae
bruguiera,Rhizophoraceae
bruised lichen,Catillariaceae
Bruneau mariposa lily,Liliaceae
Bruneau milkvetch,Fabaceae
brunellia,Brunelliaceae
brunfelsia,Solanaceae
brunnera,Boraginaceae
Brunswickgrass,Poaceae
brush cherry,Myrtaceae
brush noseburn,Euphorbiaceae
brushholly,Flacourtiaceae
brushland shrubverbena,Verbenaceae
brushpea,Fabaceae
brussels sprouts,Brassicaceae
Bryan's flatsedge,Cyperaceae
Bryant's beardtongue,Scrophulariaceae
Bryce Canyon Indian paintbrush,Scrophulariaceae
bryhnia moss,Brachytheciaceae
bryoandersonia moss,Brachytheciaceae
bryobrittonia moss,Encalyptaceae
bryocaulon lichen,Parmeliaceae
bryocrumia moss,Hypnaceae
bryoerythrophyllum moss,Pottiaceae
bryohaplocladium moss,Leskeaceae
bryoid fissidens moss,Fissidentaceae
bryonora lichen,Lecanoraceae
bryony,Cucurbitaceae
bryoxiphium moss,Bryoxiphiaceae
Bryson's sedge,Cyperaceae
bryum moss,Bryaceae
bucayo,Fabaceae
buchanania,Anacardiaceae
buchenavia,Combretaceae
buchu,Rutaceae
bucida,Combretaceae
buckbean,Menyanthaceae
buckbrush,Rhamnaceae
buckeye,Hippocastanaceae
buckhorn cholla,Cactaceae
buck-horn cholla,Cactaceae
buckhorn plantain,Plantaginaceae
Buckley oak,Fagaceae
buckleya,Santalaceae
Buckley's beardtongue,Scrophulariaceae
Buckley's dropseed,Poaceae
Buckley's fluffgrass,Poaceae
Buckley's goldenrod,Asteraceae
Buckley's spiderwort,Commelinaceae
Buckley's St. Johnswort,Clusiaceae
Buckley's yucca,Agavaceae
buckroot,Fabaceae
buckthorn,Rhamnaceae
buckthorn bully,Sapotaceae
buckwheat,Polygonaceae
buckwheat milkvetch,Fabaceae
buckwheat tree,Cyrillaceae
buckwheat vine,Polygonaceae
bud sagebrush,Asteraceae
bud saxifrage,Saxifragaceae
buddlejaleaf viburnum,Caprifoliaceae
Buek's groundsel,Asteraceae
buelliella lichen,Physciaceae
buff fleabane,Asteraceae
buffalo clover,Fabaceae
buffalo hawthorn,Rosaceae
buffalo nut,Santalaceae
buffaloberry,Elaeagnaceae
buffalobur nightshade,Solanaceae
buffalograss,Poaceae
buffelgrass,Poaceae
buffpetal,Malvaceae
bugbane,Ranunculaceae
bugheal,Asteraceae
bugle,Lamiaceae
bugle hedgenettle,Lamiaceae
bugle-lily,Iridaceae
bugloss,Boraginaceae
buglossoides,Boraginaceae
bugseed,Chenopodiaceae
Bukhara fleeceflower,Polygonaceae
buko,Gnetaceae
bulb panicgrass,Poaceae
bulbil bugle-lily,Iridaceae
bulbil onion,Liliaceae
bulblet bladderfern,Dryopteridaceae
bulblet-bearing water hemlock,Apiaceae
bulbophyllum,Orchidaceae
bulbothrix lichen,Parmeliaceae
bulbous adderstongue,Ophioglossaceae
bulbous airplant,Bromeliaceae
bulbous barley,Poaceae
bulbous bittercress,Brassicaceae
bulbous bluegrass,Poaceae
bulbous canarygrass,Poaceae
bulbous rush,Juncaceae
bulbous springparsley,Apiaceae
bulbous woodland-star,Saxifragaceae
bulbous woodrush,Juncaceae
bulbous yam,Dioscoreaceae
bull clover,Fabaceae
bull cottonthistle,Asteraceae
bull crowngrass,Poaceae
bull horn acacia,Fabaceae
bull mallee,Myrtaceae
bull mallow,Malvaceae
Bull Mountain buckwheat,Polygonaceae
bull thistle,Asteraceae
bull withe,Malpighiaceae
bullatina lichen,Gomphillaceae
bulletwood,Sapotaceae
Bullfrog Mountain pea,Fabaceae
bullgrass,Poaceae
bullhorn wattle,Fabaceae
bullich,Myrtaceae
bull-oak,Casuarinaceae
Bull's coraldrops,Scrophulariaceae
bull's eye,Asteraceae
bullseye lichen,Trapeliaceae
bullsuckers,Cactaceae
bulltongue arrowhead,Alismataceae
bullwood,Elaeocarpaceae
bully,Sapotaceae
bullytree,Sapotaceae
bulrush,Cyperaceae
bumpy jointtail grass,Poaceae
bunch cutgrass,Poaceae
bunch kerosene grass,Poaceae
bunchberry dogwood,Cornaceae
bunched arrowhead,Alismataceae
bunched beaksedge,Cyperaceae
bunchleaf penstemon,Scrophulariaceae
bundleflower,Fabaceae
Bunge's hackberry,Ulmaceae
Bunge's pine,Pinaceae
Bunge's smartweed,Polygonaceae
bunya bunya,Araucariaceae
bupleurum,Apiaceae
bur bristlegrass,Poaceae
bur chervil,Apiaceae
bur cucumber,Cucurbitaceae
bur grass,Poaceae
bur mallow,Malvaceae
bur oak,Fagaceae
bur parsley,Apiaceae
bur pincushionplant,Polemoniaceae
burahol,Annonaceae
burbark,Tiliaceae
Burchell's clover,Fabaceae
burclover,Fabaceae
burdock,Asteraceae
burdock clover,Fabaceae
burgan,Myrtaceae
Burgess' broomsage,Asteraceae
Burgess' skin lichen,Collemataceae
burhead,Alismataceae
Burke's baeria,Asteraceae
Burk's smooth rockcress,Brassicaceae
Burlew's onion,Liliaceae
Burma padauk,Fabaceae
Burmese fishtail palm,Arecaceae
Burmese lacquer,Anacardiaceae
burn nose,Thymelaeaceae
burnet,Rosaceae
burnet ragwort,Asteraceae
burnet saxifrage,Apiaceae
Burnet's skin lichen,Collemataceae
Burnham's blackberry,Rosaceae
burningbush,Chenopodiaceae
burnweed,Asteraceae
burr daisytree,Asteraceae
burr sedge,Cyperaceae
burrawong,Zamiaceae
burrdock,Asteraceae
bur-reed,Sparganiaceae
bur-reed sedge,Cyperaceae
Burridge's greenthread,Asteraceae
burro blanco,Capparaceae
burrobrush,Asteraceae
burrobush,Asteraceae
burrograss,Poaceae
burroweed,Asteraceae
burrowing four o'clock,Nyctaginaceae
burrweed,Asteraceae
bursera,Burseraceae
bursting-heart,Celastraceae
buryseed umbrellagrass,Poaceae
bush allamanda,Apocynaceae
bush arrowleaf,Asteraceae
bush beardtongue,Scrophulariaceae
bush chinquapin,Fagaceae
bush clockvine,Acanthaceae
bush croton,Euphorbiaceae
bush honeysuckle,Caprifoliaceae
bush monkeyflower,Scrophulariaceae
bush morning-glory,Convolvulaceae
bush muhly,Poaceae
bush nightfighter,Agavaceae
bush pea,Fabaceae
bush penstemon,Scrophulariaceae
bush rue,Rutaceae
bush vetch,Fabaceae
bush vetchling,Fabaceae
bush yam,Dioscoreaceae
bushbean,Fabaceae
bushclover dodder,Cuscutaceae
bushkiller,Vitaceae
bushloving cryptantha,Boraginaceae
